File	Gene	Count
GCA_002918395.1.gff	18s_rRNA	5
GCA_003313675.1.gff	18s_rRNA	5
GCA_003314045.1.gff	18s_rRNA	5
GCA_003314275.1.gff	18s_rRNA	5
GCA_003314335.1.gff	18s_rRNA	5
GCA_003316035.1.gff	18s_rRNA	5
GCA_003316465.1.gff	18s_rRNA	5
GCA_003415645.1.gff	18s_rRNA	5
GCA_004011695.2.gff	18s_rRNA	5
GCA_004123355.1.gff	18s_rRNA	5
GCA_004156025.2.gff	18s_rRNA	5
GCA_006112555.1.gff	18s_rRNA	5
GCA_006538405.1.gff	18s_rRNA	5
GCA_009650685.1.gff	18s_rRNA	5
GCA_010015705.1.gff	18s_rRNA	5
GCA_010015725.1.gff	18s_rRNA	5
GCA_011074885.2.gff	18s_rRNA	5
GCA_011503125.2.gff	18s_rRNA	5
GCA_014066305.1.gff	18s_rRNA	5
GCA_014839935.2.gff	18s_rRNA	5
GCA_014858625.1.gff	18s_rRNA	5
GCA_014898535.1.gff	18s_rRNA	5
GCA_014925825.1.gff	18s_rRNA	5
GCA_014964245.1.gff	18s_rRNA	5
GCA_015178925.1.gff	18s_rRNA	5
GCA_015178965.1.gff	18s_rRNA	5
GCA_015501055.1.gff	18s_rRNA	5
GCA_015708445.2.gff	18s_rRNA	5
GCA_016628085.1.gff	18s_rRNA	5
GCA_016647635.1.gff	18s_rRNA	5
GCA_016758765.1.gff	18s_rRNA	5
GCA_016808195.1.gff	18s_rRNA	5
GCA_017354895.1.gff	18s_rRNA	5
GCA_017655625.1.gff	18s_rRNA	5
GCA_019395255.1.gff	18s_rRNA	5
GCA_019977855.1.gff	18s_rRNA	5
GCA_020509005.2.gff	18s_rRNA	5
GCA_020744225.1.gff	18s_rRNA	5
GCA_020746995.1.gff	18s_rRNA	5
GCA_020826735.1.gff	18s_rRNA	5
GCA_021209875.1.gff	18s_rRNA	5
GCA_022376465.1.gff	18s_rRNA	5
GCA_022577645.1.gff	18s_rRNA	5
GCA_022605165.1.gff	18s_rRNA	5
GCA_022606275.1.gff	18s_rRNA	5
GCA_022661535.1.gff	18s_rRNA	5
GCA_022817945.1.gff	18s_rRNA	5
GCA_022828445.1.gff	18s_rRNA	5
GCA_023634365.1.gff	18s_rRNA	5
GCA_023646055.1.gff	18s_rRNA	5
GCA_023650635.1.gff	18s_rRNA	5
GCA_023658505.1.gff	18s_rRNA	5
GCA_024516215.1.gff	18s_rRNA	5
GCA_024663515.1.gff	18s_rRNA	5
GCA_025426655.1.gff	18s_rRNA	5
GCA_025558095.1.gff	18s_rRNA	5
GCA_025602895.1.gff	18s_rRNA	5
GCA_025677825.1.gff	18s_rRNA	5
GCA_025919635.1.gff	18s_rRNA	5
GCA_026027325.1.gff	18s_rRNA	5
GCA_026873275.1.gff	18s_rRNA	5
GCA_027406305.1.gff	18s_rRNA	5
GCA_027921405.1.gff	18s_rRNA	5
GCA_028554645.1.gff	18s_rRNA	5
GCA_028828015.1.gff	18s_rRNA	5
GCA_028828415.1.gff	18s_rRNA	5
GCA_028974205.1.gff	18s_rRNA	5
GCA_029169025.1.gff	18s_rRNA	5
GCA_029299165.1.gff	18s_rRNA	5
GCA_029449255.1.gff	18s_rRNA	5
GCA_029542865.1.gff	18s_rRNA	5
GCA_029945375.1.gff	18s_rRNA	5
GCA_029952725.1.gff	18s_rRNA	5
GCA_030039215.1.gff	18s_rRNA	5
GCA_030168465.1.gff	18s_rRNA	5
GCA_032594075.1.gff	18s_rRNA	5
GCA_033439775.1.gff	18s_rRNA	5
GCA_034640345.1.gff	18s_rRNA	5
GCA_035658355.1.gff	18s_rRNA	5
GCA_036287555.1.gff	18s_rRNA	5
GCA_036320915.1.gff	18s_rRNA	5
GCA_036417295.1.gff	18s_rRNA	5
GCA_036785755.1.gff	18s_rRNA	5
GCA_036851105.1.gff	18s_rRNA	5
GCA_036872995.1.gff	18s_rRNA	5
GCA_036971655.1.gff	18s_rRNA	5
GCA_037576225.1.gff	18s_rRNA	5
GCA_038363985.1.gff	18s_rRNA	5
GCA_902806535.1.gff	18s_rRNA	5
GCA_902806595.1.gff	18s_rRNA	5
GCA_902825475.1.gff	18s_rRNA	5
GCA_928724795.1.gff	18s_rRNA	5
GCA_951802395.1.gff	18s_rRNA	5
GCA_963565915.1.gff	18s_rRNA	5
GCA_964035595.1.gff	18s_rRNA	5
GCA_000146945.2.gff	18s_rRNA	4
GCA_000149845.2.gff	18s_rRNA	4
GCA_000150115.1.gff	18s_rRNA	4
GCA_000150505.2.gff	18s_rRNA	4
GCA_000151175.1.gff	18s_rRNA	4
GCA_000193285.1.gff	18s_rRNA	4
GCA_000687475.2.gff	18s_rRNA	4
GCA_000697335.1.gff	18s_rRNA	4
GCA_000708205.1.gff	18s_rRNA	4
GCA_001624995.1.gff	18s_rRNA	4
GCA_001683735.1.gff	18s_rRNA	4
GCA_002104975.1.gff	18s_rRNA	4
GCA_002778035.1.gff	18s_rRNA	4
GCA_002786025.1.gff	18s_rRNA	4
GCA_003313965.1.gff	18s_rRNA	4
GCA_003401635.1.gff	18s_rRNA	4
GCA_003545705.1.gff	18s_rRNA	4
GCA_003550325.1.gff	18s_rRNA	4
GCA_003942205.1.gff	18s_rRNA	4
GCA_004022145.1.gff	18s_rRNA	4
GCA_004338095.1.gff	18s_rRNA	4
GCA_004353285.2.gff	18s_rRNA	4
GCA_009556855.1.gff	18s_rRNA	4
GCA_009599575.1.gff	18s_rRNA	4
GCA_009739215.1.gff	18s_rRNA	4
GCA_009761415.1.gff	18s_rRNA	4
GCA_010093635.1.gff	18s_rRNA	4
GCA_013368555.1.gff	18s_rRNA	4
GCA_013390195.1.gff	18s_rRNA	4
GCA_013420905.1.gff	18s_rRNA	4
GCA_014058305.1.gff	18s_rRNA	4
GCA_014826065.1.gff	18s_rRNA	4
GCA_014898285.1.gff	18s_rRNA	4
GCA_014898465.1.gff	18s_rRNA	4
GCA_014925785.1.gff	18s_rRNA	4
GCA_016097085.2.gff	18s_rRNA	4
GCA_016748015.1.gff	18s_rRNA	4
GCA_016758965.1.gff	18s_rRNA	4
GCA_016861625.1.gff	18s_rRNA	4
GCA_016861865.1.gff	18s_rRNA	4
GCA_016906535.1.gff	18s_rRNA	4
GCA_017309295.1.gff	18s_rRNA	4
GCA_017656005.1.gff	18s_rRNA	4
GCA_019426095.1.gff	18s_rRNA	4
GCA_019650295.1.gff	18s_rRNA	4
GCA_019670975.1.gff	18s_rRNA	4
GCA_019702505.1.gff	18s_rRNA	4
GCA_020002365.1.gff	18s_rRNA	4
GCA_020543525.1.gff	18s_rRNA	4
GCA_020726555.1.gff	18s_rRNA	4
GCA_020726575.1.gff	18s_rRNA	4
GCA_020744515.1.gff	18s_rRNA	4
GCA_021015755.1.gff	18s_rRNA	4
GCA_021525775.1.gff	18s_rRNA	4
GCA_021950295.1.gff	18s_rRNA	4
GCA_022344085.1.gff	18s_rRNA	4
GCA_022376525.1.gff	18s_rRNA	4
GCA_022457145.1.gff	18s_rRNA	4
GCA_022539335.1.gff	18s_rRNA	4
GCA_022606115.1.gff	18s_rRNA	4
GCA_022606135.1.gff	18s_rRNA	4
GCA_022818075.1.gff	18s_rRNA	4
GCA_022963115.1.gff	18s_rRNA	4
GCA_022963135.1.gff	18s_rRNA	4
GCA_022984875.1.gff	18s_rRNA	4
GCA_023184615.1.gff	18s_rRNA	4
GCA_023184695.1.gff	18s_rRNA	4
GCA_023212875.1.gff	18s_rRNA	4
GCA_023383405.1.gff	18s_rRNA	4
GCA_023646365.1.gff	18s_rRNA	4
GCA_023646375.1.gff	18s_rRNA	4
GCA_023658445.1.gff	18s_rRNA	4
GCA_024047395.1.gff	18s_rRNA	4
GCA_024521635.1.gff	18s_rRNA	4
GCA_024584535.1.gff	18s_rRNA	4
GCA_024712875.1.gff	18s_rRNA	4
GCA_026210745.1.gff	18s_rRNA	4
GCA_026692725.1.gff	18s_rRNA	4
GCA_026745395.1.gff	18s_rRNA	4
GCA_027406065.1.gff	18s_rRNA	4
GCA_028826775.1.gff	18s_rRNA	4
GCA_028827155.1.gff	18s_rRNA	4
GCA_028827245.1.gff	18s_rRNA	4
GCA_028828875.1.gff	18s_rRNA	4
GCA_028829675.1.gff	18s_rRNA	4
GCA_029001885.1.gff	18s_rRNA	4
GCA_029281435.1.gff	18s_rRNA	4
GCA_029449355.1.gff	18s_rRNA	4
GCA_029542845.1.gff	18s_rRNA	4
GCA_029783965.1.gff	18s_rRNA	4
GCA_029876055.1.gff	18s_rRNA	4
GCA_029931735.1.gff	18s_rRNA	4
GCA_030035635.1.gff	18s_rRNA	4
GCA_030389615.1.gff	18s_rRNA	4
GCA_030435635.1.gff	18s_rRNA	4
GCA_030512285.1.gff	18s_rRNA	4
GCA_030549215.1.gff	18s_rRNA	4
GCA_032768795.1.gff	18s_rRNA	4
GCA_033675105.1.gff	18s_rRNA	4
GCA_033807515.1.gff	18s_rRNA	4
GCA_035222375.1.gff	18s_rRNA	4
GCA_036810445.1.gff	18s_rRNA	4
GCA_036850795.1.gff	18s_rRNA	4
GCA_036850825.1.gff	18s_rRNA	4
GCA_036872755.1.gff	18s_rRNA	4
GCA_036971225.1.gff	18s_rRNA	4
GCA_036971615.1.gff	18s_rRNA	4
GCA_036971715.1.gff	18s_rRNA	4
GCA_036971725.1.gff	18s_rRNA	4
GCA_037014335.1.gff	18s_rRNA	4
GCA_037892935.1.gff	18s_rRNA	4
GCA_037954225.1.gff	18s_rRNA	4
GCA_038092515.1.gff	18s_rRNA	4
GCA_038093535.1.gff	18s_rRNA	4
GCA_038362705.1.gff	18s_rRNA	4
GCA_900000165.1.gff	18s_rRNA	4
GCA_900497725.1.gff	18s_rRNA	4
GCA_902805475.1.gff	18s_rRNA	4
GCA_902806505.1.gff	18s_rRNA	4
GCA_902806525.1.gff	18s_rRNA	4
GCA_907166805.1.gff	18s_rRNA	4
GCA_928858565.1.gff	18s_rRNA	4
GCA_946409495.1.gff	18s_rRNA	4
GCA_951394315.1.gff	18s_rRNA	4
GCA_951802425.1.gff	18s_rRNA	4
GCA_963281015.1.gff	18s_rRNA	4
GCA_000002515.1.gff	18s_rRNA	3
GCA_000002855.2.gff	18s_rRNA	3
GCA_000003835.1.gff	18s_rRNA	3
GCA_000026365.1.gff	18s_rRNA	3
GCA_000091225.2.gff	18s_rRNA	3
GCA_000142805.1.gff	18s_rRNA	3
GCA_000143365.1.gff	18s_rRNA	3
GCA_000149225.2.gff	18s_rRNA	3
GCA_000150035.1.gff	18s_rRNA	3
GCA_000150975.2.gff	18s_rRNA	3
GCA_000151335.1.gff	18s_rRNA	3
GCA_000225605.1.gff	18s_rRNA	3
GCA_000231115.1.gff	18s_rRNA	3
GCA_000243375.1.gff	18s_rRNA	3
GCA_000271645.1.gff	18s_rRNA	3
GCA_000447185.1.gff	18s_rRNA	3
GCA_000464535.1.gff	18s_rRNA	3
GCA_000817285.1.gff	18s_rRNA	3
GCA_000985935.1.gff	18s_rRNA	3
GCA_001010845.1.gff	18s_rRNA	3
GCA_001043855.1.gff	18s_rRNA	3
GCA_001305505.1.gff	18s_rRNA	3
GCA_001455915.2.gff	18s_rRNA	3
GCA_001680685.1.gff	18s_rRNA	3
GCA_002104905.1.gff	18s_rRNA	3
GCA_002287115.1.gff	18s_rRNA	3
GCA_002901145.1.gff	18s_rRNA	3
GCA_002954075.1.gff	18s_rRNA	3
GCA_003054445.1.gff	18s_rRNA	3
GCA_003314395.1.gff	18s_rRNA	3
GCA_003315895.1.gff	18s_rRNA	3
GCA_003316345.1.gff	18s_rRNA	3
GCA_003675405.1.gff	18s_rRNA	3
GCA_003957845.1.gff	18s_rRNA	3
GCA_003988945.1.gff	18s_rRNA	3
GCA_004014935.1.gff	18s_rRNA	3
GCA_004296355.1.gff	18s_rRNA	3
GCA_004299765.1.gff	18s_rRNA	3
GCA_004348175.1.gff	18s_rRNA	3
GCA_006912095.1.gff	18s_rRNA	3
GCA_007735645.1.gff	18s_rRNA	3
GCA_009299455.1.gff	18s_rRNA	3
GCA_009935795.1.gff	18s_rRNA	3
GCA_010094045.1.gff	18s_rRNA	3
GCA_011692745.1.gff	18s_rRNA	3
GCA_012980535.1.gff	18s_rRNA	3
GCA_013085055.1.gff	18s_rRNA	3
GCA_013177575.1.gff	18s_rRNA	3
GCA_013306195.1.gff	18s_rRNA	3
GCA_013340325.1.gff	18s_rRNA	3
GCA_013364905.1.gff	18s_rRNA	3
GCA_013365245.1.gff	18s_rRNA	3
GCA_013372555.1.gff	18s_rRNA	3
GCA_013387415.1.gff	18s_rRNA	3
GCA_013433165.1.gff	18s_rRNA	3
GCA_014298035.1.gff	18s_rRNA	3
GCA_014595645.1.gff	18s_rRNA	3
GCA_015501585.1.gff	18s_rRNA	3
GCA_016097075.2.gff	18s_rRNA	3
GCA_017165645.1.gff	18s_rRNA	3
GCA_017499595.2.gff	18s_rRNA	3
GCA_018343915.1.gff	18s_rRNA	3
GCA_018360205.1.gff	18s_rRNA	3
GCA_018398735.1.gff	18s_rRNA	3
GCA_019022785.1.gff	18s_rRNA	3
GCA_019395245.1.gff	18s_rRNA	3
GCA_019425465.1.gff	18s_rRNA	3
GCA_020011015.1.gff	18s_rRNA	3
GCA_020045945.2.gff	18s_rRNA	3
GCA_020726485.1.gff	18s_rRNA	3
GCA_020744415.1.gff	18s_rRNA	3
GCA_020744475.1.gff	18s_rRNA	3
GCA_020884735.1.gff	18s_rRNA	3
GCA_021432655.1.gff	18s_rRNA	3
GCA_021525015.1.gff	18s_rRNA	3
GCA_022179045.1.gff	18s_rRNA	3
GCA_022315185.1.gff	18s_rRNA	3
GCA_022432525.1.gff	18s_rRNA	3
GCA_022606055.1.gff	18s_rRNA	3
GCA_022606195.1.gff	18s_rRNA	3
GCA_022606255.1.gff	18s_rRNA	3
GCA_022836995.1.gff	18s_rRNA	3
GCA_022985005.1.gff	18s_rRNA	3
GCA_023184595.1.gff	18s_rRNA	3
GCA_023634325.1.gff	18s_rRNA	3
GCA_023645835.1.gff	18s_rRNA	3
GCA_023645955.1.gff	18s_rRNA	3
GCA_023646255.1.gff	18s_rRNA	3
GCA_023653515.1.gff	18s_rRNA	3
GCA_023658475.1.gff	18s_rRNA	3
GCA_023758065.1.gff	18s_rRNA	3
GCA_023758085.1.gff	18s_rRNA	3
GCA_024072835.1.gff	18s_rRNA	3
GCA_024114885.1.gff	18s_rRNA	3
GCA_024180945.1.gff	18s_rRNA	3
GCA_024345305.1.gff	18s_rRNA	3
GCA_024516145.1.gff	18s_rRNA	3
GCA_024521645.1.gff	18s_rRNA	3
GCA_024811115.1.gff	18s_rRNA	3
GCA_025201345.1.gff	18s_rRNA	3
GCA_025449115.1.gff	18s_rRNA	3
GCA_025602905.1.gff	18s_rRNA	3
GCA_025786725.1.gff	18s_rRNA	3
GCA_025802455.2.gff	18s_rRNA	3
GCA_026023815.1.gff	18s_rRNA	3
GCA_026119605.1.gff	18s_rRNA	3
GCA_026259275.1.gff	18s_rRNA	3
GCA_026283605.1.gff	18s_rRNA	3
GCA_026319165.1.gff	18s_rRNA	3
GCA_026958235.1.gff	18s_rRNA	3
GCA_027406045.1.gff	18s_rRNA	3
GCA_027406125.1.gff	18s_rRNA	3
GCA_027946515.1.gff	18s_rRNA	3
GCA_028009165.1.gff	18s_rRNA	3
GCA_028571165.1.gff	18s_rRNA	3
GCA_028827145.1.gff	18s_rRNA	3
GCA_028827665.1.gff	18s_rRNA	3
GCA_028827735.1.gff	18s_rRNA	3
GCA_028827825.1.gff	18s_rRNA	3
GCA_028828555.1.gff	18s_rRNA	3
GCA_029298825.1.gff	18s_rRNA	3
GCA_029448575.1.gff	18s_rRNA	3
GCA_029542805.1.gff	18s_rRNA	3
GCA_029542985.1.gff	18s_rRNA	3
GCA_029747585.1.gff	18s_rRNA	3
GCA_029959195.1.gff	18s_rRNA	3
GCA_030015455.1.gff	18s_rRNA	3
GCA_030142935.1.gff	18s_rRNA	3
GCA_030412595.1.gff	18s_rRNA	3
GCA_030549175.1.gff	18s_rRNA	3
GCA_030558495.1.gff	18s_rRNA	3
GCA_030564925.1.gff	18s_rRNA	3
GCA_030567395.1.gff	18s_rRNA	3
GCA_031472005.1.gff	18s_rRNA	3
GCA_031590215.1.gff	18s_rRNA	3
GCA_032173455.1.gff	18s_rRNA	3
GCA_033439705.1.gff	18s_rRNA	3
GCA_033439765.1.gff	18s_rRNA	3
GCA_034509305.1.gff	18s_rRNA	3
GCA_037102585.1.gff	18s_rRNA	3
GCA_037126485.1.gff	18s_rRNA	3
GCA_037974965.1.gff	18s_rRNA	3
GCA_038089115.1.gff	18s_rRNA	3
GCA_038091755.1.gff	18s_rRNA	3
GCA_038092395.1.gff	18s_rRNA	3
GCA_038092715.1.gff	18s_rRNA	3
GCA_038093115.1.gff	18s_rRNA	3
GCA_038093245.1.gff	18s_rRNA	3
GCA_038093335.1.gff	18s_rRNA	3
GCA_038093515.1.gff	18s_rRNA	3
GCA_039105305.1.gff	18s_rRNA	3
GCA_900074715.1.gff	18s_rRNA	3
GCA_900074735.1.gff	18s_rRNA	3
GCA_900497715.1.gff	18s_rRNA	3
GCA_900642975.1.gff	18s_rRNA	3
GCA_902805455.1.gff	18s_rRNA	3
GCA_902806575.1.gff	18s_rRNA	3
GCA_903819635.1.gff	18s_rRNA	3
GCA_910592345.1.gff	18s_rRNA	3
GCA_946474995.1.gff	18s_rRNA	3
GCA_947243775.1.gff	18s_rRNA	3
GCA_949129075.1.gff	18s_rRNA	3
GCA_950065675.1.gff	18s_rRNA	3
GCA_963422465.1.gff	18s_rRNA	3
GCA_963555575.2.gff	18s_rRNA	3
GCA_963580335.1.gff	18s_rRNA	3
GCA_000003125.1.gff	18s_rRNA	2
GCA_000004155.2.gff	18s_rRNA	2
GCA_000091045.1.gff	18s_rRNA	2
GCA_000143105.2.gff	18s_rRNA	2
GCA_000146045.2.gff	18s_rRNA	2
GCA_000149305.1.gff	18s_rRNA	2
GCA_000149425.1.gff	18s_rRNA	2
GCA_000150675.2.gff	18s_rRNA	2
GCA_000151125.2.gff	18s_rRNA	2
GCA_000151455.1.gff	18s_rRNA	2
GCA_000151645.1.gff	18s_rRNA	2
GCA_000182565.2.gff	18s_rRNA	2
GCA_000182805.2.gff	18s_rRNA	2
GCA_000184455.3.gff	18s_rRNA	2
GCA_000222875.2.gff	18s_rRNA	2
GCA_000222935.2.gff	18s_rRNA	2
GCA_000225545.1.gff	18s_rRNA	2
GCA_000226095.1.gff	18s_rRNA	2
GCA_000235365.1.gff	18s_rRNA	2
GCA_000237345.1.gff	18s_rRNA	2
GCA_000293215.1.gff	18s_rRNA	2
GCA_000300595.1.gff	18s_rRNA	2
GCA_000315915.1.gff	18s_rRNA	2
GCA_000348985.1.gff	18s_rRNA	2
GCA_000497225.1.gff	18s_rRNA	2
GCA_000696975.1.gff	18s_rRNA	2
GCA_000732125.1.gff	18s_rRNA	2
GCA_000733645.1.gff	18s_rRNA	2
GCA_000738655.1.gff	18s_rRNA	2
GCA_000804445.1.gff	18s_rRNA	2
GCA_000814965.1.gff	18s_rRNA	2
GCA_000820605.1.gff	18s_rRNA	2
GCA_000826855.1.gff	18s_rRNA	2
GCA_000956045.1.gff	18s_rRNA	2
GCA_001013415.1.gff	18s_rRNA	2
GCA_001048715.1.gff	18s_rRNA	2
GCA_001373355.1.gff	18s_rRNA	2
GCA_001417885.1.gff	18s_rRNA	2
GCA_001465935.1.gff	18s_rRNA	2
GCA_001466705.2.gff	18s_rRNA	2
GCA_001513825.2.gff	18s_rRNA	2
GCA_001599275.1.gff	18s_rRNA	2
GCA_001633055.2.gff	18s_rRNA	2
GCA_001642475.1.gff	18s_rRNA	2
GCA_001661255.1.gff	18s_rRNA	2
GCA_001676865.1.gff	18s_rRNA	2
GCA_001680625.1.gff	18s_rRNA	2
GCA_001747045.1.gff	18s_rRNA	2
GCA_001749795.1.gff	18s_rRNA	2
GCA_001890905.1.gff	18s_rRNA	2
GCA_001913855.2.gff	18s_rRNA	2
GCA_001984395.2.gff	18s_rRNA	2
GCA_002104945.1.gff	18s_rRNA	2
GCA_002105105.1.gff	18s_rRNA	2
GCA_002105155.1.gff	18s_rRNA	2
GCA_002116315.1.gff	18s_rRNA	2
GCA_002165215.1.gff	18s_rRNA	2
GCA_002196765.1.gff	18s_rRNA	2
GCA_002237265.2.gff	18s_rRNA	2
GCA_002270565.1.gff	18s_rRNA	2
GCA_002370765.1.gff	18s_rRNA	2
GCA_002374555.1.gff	18s_rRNA	2
GCA_002564235.1.gff	18s_rRNA	2
GCA_002591395.1.gff	18s_rRNA	2
GCA_002591415.1.gff	18s_rRNA	2
GCA_002851755.1.gff	18s_rRNA	2
GCA_002873125.1.gff	18s_rRNA	2
GCA_002968875.1.gff	18s_rRNA	2
GCA_003012975.1.gff	18s_rRNA	2
GCA_003054985.1.gff	18s_rRNA	2
GCA_003055145.1.gff	18s_rRNA	2
GCA_003073195.1.gff	18s_rRNA	2
GCA_003184365.1.gff	18s_rRNA	2
GCA_003260565.1.gff	18s_rRNA	2
GCA_003313715.1.gff	18s_rRNA	2
GCA_003313735.1.gff	18s_rRNA	2
GCA_003313805.1.gff	18s_rRNA	2
GCA_003316425.1.gff	18s_rRNA	2
GCA_003316505.1.gff	18s_rRNA	2
GCA_003316585.1.gff	18s_rRNA	2
GCA_003444635.2.gff	18s_rRNA	2
GCA_003521225.1.gff	18s_rRNA	2
GCA_003521295.1.gff	18s_rRNA	2
GCA_003550305.1.gff	18s_rRNA	2
GCA_003705765.3.gff	18s_rRNA	2
GCA_003705795.3.gff	18s_rRNA	2
GCA_003705865.1.gff	18s_rRNA	2
GCA_003706365.1.gff	18s_rRNA	2
GCA_003706475.3.gff	18s_rRNA	2
GCA_003707555.2.gff	18s_rRNA	2
GCA_003833135.1.gff	18s_rRNA	2
GCA_004786225.1.gff	18s_rRNA	2
GCA_005959805.1.gff	18s_rRNA	2
GCA_006506795.2.gff	18s_rRNA	2
GCA_007674295.1.gff	18s_rRNA	2
GCA_008692225.1.gff	18s_rRNA	2
GCA_008973685.1.gff	18s_rRNA	2
GCA_009771025.1.gff	18s_rRNA	2
GCA_009828645.1.gff	18s_rRNA	2
GCA_010093695.1.gff	18s_rRNA	2
GCA_010093705.1.gff	18s_rRNA	2
GCA_010093925.1.gff	18s_rRNA	2
GCA_011057905.1.gff	18s_rRNA	2
GCA_011058905.1.gff	18s_rRNA	2
GCA_011316305.1.gff	18s_rRNA	2
GCA_011745365.1.gff	18s_rRNA	2
GCA_012184295.1.gff	18s_rRNA	2
GCA_012184525.1.gff	18s_rRNA	2
GCA_012656285.1.gff	18s_rRNA	2
GCA_013248845.1.gff	18s_rRNA	2
GCA_013403855.1.gff	18s_rRNA	2
GCA_013406965.1.gff	18s_rRNA	2
GCA_013406985.1.gff	18s_rRNA	2
GCA_013406995.1.gff	18s_rRNA	2
GCA_014133895.1.gff	18s_rRNA	2
GCA_014898485.2.gff	18s_rRNA	2
GCA_014904985.1.gff	18s_rRNA	2
GCA_014905255.1.gff	18s_rRNA	2
GCA_015025155.1.gff	18s_rRNA	2
GCA_015179015.1.gff	18s_rRNA	2
GCA_015179045.1.gff	18s_rRNA	2
GCA_015179125.1.gff	18s_rRNA	2
GCA_015849335.1.gff	18s_rRNA	2
GCA_016109495.1.gff	18s_rRNA	2
GCA_016413765.1.gff	18s_rRNA	2
GCA_016508685.1.gff	18s_rRNA	2
GCA_016647685.1.gff	18s_rRNA	2
GCA_016647745.1.gff	18s_rRNA	2
GCA_016952355.1.gff	18s_rRNA	2
GCA_017140755.1.gff	18s_rRNA	2
GCA_017357885.1.gff	18s_rRNA	2
GCA_017655985.1.gff	18s_rRNA	2
GCA_018104275.1.gff	18s_rRNA	2
GCA_018360255.1.gff	18s_rRNA	2
GCA_018804115.1.gff	18s_rRNA	2
GCA_018831755.1.gff	18s_rRNA	2
GCA_019395275.1.gff	18s_rRNA	2
GCA_019425655.1.gff	18s_rRNA	2
GCA_019804575.2.gff	18s_rRNA	2
GCA_019925105.1.gff	18s_rRNA	2
GCA_020002355.1.gff	18s_rRNA	2
GCA_020011035.1.gff	18s_rRNA	2
GCA_020280135.1.gff	18s_rRNA	2
GCA_020615335.1.gff	18s_rRNA	2
GCA_020726465.1.gff	18s_rRNA	2
GCA_020740775.1.gff	18s_rRNA	2
GCA_020744315.1.gff	18s_rRNA	2
GCA_020744375.1.gff	18s_rRNA	2
GCA_020883615.1.gff	18s_rRNA	2
GCA_020975405.1.gff	18s_rRNA	2
GCA_020995425.1.gff	18s_rRNA	2
GCA_021028865.1.gff	18s_rRNA	2
GCA_021029095.1.gff	18s_rRNA	2
GCA_021031095.1.gff	18s_rRNA	2
GCA_021052385.1.gff	18s_rRNA	2
GCA_021365365.1.gff	18s_rRNA	2
GCA_021396375.1.gff	18s_rRNA	2
GCA_021397985.1.gff	18s_rRNA	2
GCA_021527775.1.gff	18s_rRNA	2
GCA_022264815.1.gff	18s_rRNA	2
GCA_022264855.1.gff	18s_rRNA	2
GCA_022345705.2.gff	18s_rRNA	2
GCA_022376435.1.gff	18s_rRNA	2
GCA_022376445.1.gff	18s_rRNA	2
GCA_022376515.1.gff	18s_rRNA	2
GCA_022376545.1.gff	18s_rRNA	2
GCA_022457215.2.gff	18s_rRNA	2
GCA_022496195.1.gff	18s_rRNA	2
GCA_022496205.1.gff	18s_rRNA	2
GCA_022496215.1.gff	18s_rRNA	2
GCA_022559985.1.gff	18s_rRNA	2
GCA_022560035.1.gff	18s_rRNA	2
GCA_022592435.1.gff	18s_rRNA	2
GCA_022606155.1.gff	18s_rRNA	2
GCA_022606215.1.gff	18s_rRNA	2
GCA_022606235.1.gff	18s_rRNA	2
GCA_022627015.2.gff	18s_rRNA	2
GCA_022701365.1.gff	18s_rRNA	2
GCA_022836535.1.gff	18s_rRNA	2
GCA_023014395.1.gff	18s_rRNA	2
GCA_023014405.1.gff	18s_rRNA	2
GCA_023078575.1.gff	18s_rRNA	2
GCA_023184605.1.gff	18s_rRNA	2
GCA_023184705.1.gff	18s_rRNA	2
GCA_023212725.1.gff	18s_rRNA	2
GCA_023242295.1.gff	18s_rRNA	2
GCA_023273805.1.gff	18s_rRNA	2
GCA_023309525.1.gff	18s_rRNA	2
GCA_023375755.1.gff	18s_rRNA	2
GCA_023619815.1.gff	18s_rRNA	2
GCA_023645895.1.gff	18s_rRNA	2
GCA_023645945.1.gff	18s_rRNA	2
GCA_023645975.1.gff	18s_rRNA	2
GCA_023646655.1.gff	18s_rRNA	2
GCA_023703485.1.gff	18s_rRNA	2
GCA_024043145.1.gff	18s_rRNA	2
GCA_024220505.1.gff	18s_rRNA	2
GCA_024243835.1.gff	18s_rRNA	2
GCA_024244195.1.gff	18s_rRNA	2
GCA_024340795.1.gff	18s_rRNA	2
GCA_024478385.1.gff	18s_rRNA	2
GCA_024604135.1.gff	18s_rRNA	2
GCA_024663475.1.gff	18s_rRNA	2
GCA_024668715.1.gff	18s_rRNA	2
GCA_024734325.1.gff	18s_rRNA	2
GCA_025093555.1.gff	18s_rRNA	2
GCA_025174535.1.gff	18s_rRNA	2
GCA_025201335.1.gff	18s_rRNA	2
GCA_025331445.1.gff	18s_rRNA	2
GCA_025399235.1.gff	18s_rRNA	2
GCA_025526955.1.gff	18s_rRNA	2
GCA_025528865.1.gff	18s_rRNA	2
GCA_025594325.1.gff	18s_rRNA	2
GCA_025677815.1.gff	18s_rRNA	2
GCA_025766255.1.gff	18s_rRNA	2
GCA_025766275.1.gff	18s_rRNA	2
GCA_026008595.1.gff	18s_rRNA	2
GCA_026075535.2.gff	18s_rRNA	2
GCA_027405785.1.gff	18s_rRNA	2
GCA_027569385.1.gff	18s_rRNA	2
GCA_027569665.1.gff	18s_rRNA	2
